懒人版糖醋排骨	http://i3.xiachufang.com/image/140/a01083729f0211e3b4a6e0db5512b209.jpg	/recipe/1064357/	猪小排、料酒、盐、酱油、米醋、白糖、姜片
可乐鸡翅	http://i1.xiachufang.com/image/140/0b8f8abe9ee311e38844b8ca3aeed2d7.jpg	/recipe/1000229/	鸡翅、可乐、盐、料酒、老抽、生抽
可乐鸡翅	http://i4.xiachufang.com/image/140/3b7d02009ee411e38844b8ca3aeed2d7.jpg	/recipe/1001901/	鸡翅、干红辣椒、可乐、老抽
秘制红烧肉	http://i2.xiachufang.com/image/140/333923a49eca11e3b4a6e0db5512b209.jpg	/recipe/79916/	五花肉、蒜蓉、酱油、糖、盐、水
麻婆豆腐	http://i2.xiachufang.com/image/140/fe70a2b49ec911e38844b8ca3aeed2d7.jpg	/recipe/78140/	豆腐、郫县豆瓣、肉沫、花椒粒、辣椒粉、花椒末、胡椒末、水淀粉、小葱
鱼香肉丝	http://i3.xiachufang.com/image/140/49fcb6a49ee911e3b4a6e0db5512b209.jpg	/recipe/1010097/	猪腿肉、泡椒、姜、蒜、葱、水发木耳、胡萝卜、白糖、香醋(保宁醋/镇江香醋)、老抽、生抽、盐、清汤、淀粉
蒸水蛋	http://i3.xiachufang.com/image/140/2c42c1709ef411e38844b8ca3aeed2d7.jpg	/recipe/1045736/	鸡蛋、盐、酱油、油、温水、葱花
吃着碗里望着锅里的红烧肉	http://i3.xiachufang.com/image/140/f55c60929f3611e38844b8ca3aeed2d7.jpg	/recipe/100023960/	五花肉、八角、花椒、香叶、干辣椒、葱、姜、生抽、老抽、冰糖、盐、蜂蜜
盐煎鸡翅	http://i3.xiachufang.com/image/140/d1ea180e9f0211e38844b8ca3aeed2d7.jpg	/recipe/1065262/	鸡中翅、盐、花生油、黑椒粉或孜然粉或辣椒粉（非必要）
阿婆手撕包菜	http://i1.xiachufang.com/image/140/9d66a2ae9ee011e3b4a6e0db5512b209.jpg	/recipe/264149/	圆白菜、干红椒、五花肉、大蒜、生姜、盐、蚝油、生抽、花椒油
油焖大虾	http://i1.xiachufang.com/image/140/bbc36ea29ee111e38844b8ca3aeed2d7.jpg	/recipe/266791/	对虾、姜、蒜、香葱、白糖、番茄酱（或西红柿）、生抽、料酒、盐
胡萝卜玉米排骨汤	http://i2.xiachufang.com/image/140/ace31d526df311e3b42bb8ca3aeed2d7.jpg	/recipe/1070987/	排骨、胡萝卜、玉米、葱、姜、盐、鸡精
家常蛋炒饭	http://i3.xiachufang.com/image/140/2959881c9ee611e38844b8ca3aeed2d7.jpg	/recipe/1005369/	米饭、鸡蛋、豌豆、胡萝卜、玉米粒、盐、料酒、鸡精
糖醋排骨	http://i4.xiachufang.com/image/140/d1a305bc9ee511e38844b8ca3aeed2d7.jpg	/recipe/1004711/	排骨、生姜、大蒜、冰糖、醋、盐、白胡椒粉、白芝麻
鱼香肉丝	http://i2.xiachufang.com/image/140/93fddad09edf11e38844b8ca3aeed2d7.jpg	/recipe/261379/	里脊肉、青红辣椒、红萝卜、干木耳、郫县豆瓣酱、蒜瓣、姜蓉、泡椒、葱白、盐、糖、香醋、酱油、料酒、油、淀粉、清水
懒人版糖醋排骨	http://i3.xiachufang.com/image/140/a01083729f0211e3b4a6e0db5512b209.jpg	/recipe/1064357/	猪小排、料酒、盐、酱油、米醋、白糖、姜片
可乐鸡翅	http://i1.xiachufang.com/image/140/0b8f8abe9ee311e38844b8ca3aeed2d7.jpg	/recipe/1000229/	鸡翅、可乐、盐、料酒、老抽、生抽
可乐鸡翅	http://i4.xiachufang.com/image/140/3b7d02009ee411e38844b8ca3aeed2d7.jpg	/recipe/1001901/	鸡翅、干红辣椒、可乐、老抽
秘制红烧肉	http://i2.xiachufang.com/image/140/333923a49eca11e3b4a6e0db5512b209.jpg	/recipe/79916/	五花肉、蒜蓉、酱油、糖、盐、水
麻婆豆腐	http://i2.xiachufang.com/image/140/fe70a2b49ec911e38844b8ca3aeed2d7.jpg	/recipe/78140/	豆腐、郫县豆瓣、肉沫、花椒粒、辣椒粉、花椒末、胡椒末、水淀粉、小葱
鱼香肉丝	http://i3.xiachufang.com/image/140/49fcb6a49ee911e3b4a6e0db5512b209.jpg	/recipe/1010097/	猪腿肉、泡椒、姜、蒜、葱、水发木耳、胡萝卜、白糖、香醋(保宁醋/镇江香醋)、老抽、生抽、盐、清汤、淀粉
蒸水蛋	http://i3.xiachufang.com/image/140/2c42c1709ef411e38844b8ca3aeed2d7.jpg	/recipe/1045736/	鸡蛋、盐、酱油、油、温水、葱花
吃着碗里望着锅里的红烧肉	http://i3.xiachufang.com/image/140/f55c60929f3611e38844b8ca3aeed2d7.jpg	/recipe/100023960/	五花肉、八角、花椒、香叶、干辣椒、葱、姜、生抽、老抽、冰糖、盐、蜂蜜
盐煎鸡翅	http://i3.xiachufang.com/image/140/d1ea180e9f0211e38844b8ca3aeed2d7.jpg	/recipe/1065262/	鸡中翅、盐、花生油、黑椒粉或孜然粉或辣椒粉（非必要）
阿婆手撕包菜	http://i1.xiachufang.com/image/140/9d66a2ae9ee011e3b4a6e0db5512b209.jpg	/recipe/264149/	圆白菜、干红椒、五花肉、大蒜、生姜、盐、蚝油、生抽、花椒油
油焖大虾	http://i1.xiachufang.com/image/140/bbc36ea29ee111e38844b8ca3aeed2d7.jpg	/recipe/266791/	对虾、姜、蒜、香葱、白糖、番茄酱（或西红柿）、生抽、料酒、盐
胡萝卜玉米排骨汤	http://i2.xiachufang.com/image/140/ace31d526df311e3b42bb8ca3aeed2d7.jpg	/recipe/1070987/	排骨、胡萝卜、玉米、葱、姜、盐、鸡精
家常蛋炒饭	http://i3.xiachufang.com/image/140/2959881c9ee611e38844b8ca3aeed2d7.jpg	/recipe/1005369/	米饭、鸡蛋、豌豆、胡萝卜、玉米粒、盐、料酒、鸡精
糖醋排骨	http://i4.xiachufang.com/image/140/d1a305bc9ee511e38844b8ca3aeed2d7.jpg	/recipe/1004711/	排骨、生姜、大蒜、冰糖、醋、盐、白胡椒粉、白芝麻
鱼香肉丝	http://i2.xiachufang.com/image/140/93fddad09edf11e38844b8ca3aeed2d7.jpg	/recipe/261379/	里脊肉、青红辣椒、红萝卜、干木耳、郫县豆瓣酱、蒜瓣、姜蓉、泡椒、葱白、盐、糖、香醋、酱油、料酒、油、淀粉、清水
大盘鸡	http://i1.xiachufang.com/image/140/40bf29f09ee411e38844b8ca3aeed2d7.jpg	/recipe/1001904/	鸡、土豆、洋葱、青椒、干红辣椒、花椒、八角、豆瓣酱、姜、蒜、酱油（老抽也行啊~、盐、料酒、啤酒、味精
酸辣土豆丝	http://i1.xiachufang.com/image/140/ec76be329ec811e38844b8ca3aeed2d7.jpg	/recipe/37746/	大土豆、青辣椒、小红椒、大蒜、葱姜、油、花椒、醋、盐、辣椒油
糖醋里脊	http://i2.xiachufang.com/image/140/62f5146a9edc11e3b4a6e0db5512b209.jpg	/recipe/254133/	猪里脊、白糖、番茄酱、鸡蛋、姜、生粉、白胡椒粉、盐、白芝麻
番茄炒蛋	http://i3.xiachufang.com/image/140/24909b7a9ee311e38844b8ca3aeed2d7.jpg	/recipe/1000357/	番茄、鸡蛋、盐、糖
无油版可乐鸡翅	http://i4.xiachufang.com/image/140/4b79ff8e9ee711e38844b8ca3aeed2d7.jpg	/recipe/1007413/	鸡翅、酱油、可口可乐
剁椒金针菇	http://i2.xiachufang.com/image/140/57b8a77a9ee011e38844b8ca3aeed2d7.jpg	/recipe/264074/	金针菇、剁椒、蒸鱼豉油、小葱、食用油
红烧排骨	http://i2.xiachufang.com/image/140/3e1523649ee211e3b4a6e0db5512b209.jpg	/recipe/268353/	排骨、葱、姜、蒜、盐、生抽、老抽、料酒、白糖、鸡精
红烧排骨	http://i2.xiachufang.com/image/140/207838649ec411e38844b8ca3aeed2d7.jpg	/recipe/9730/	排骨、清水、冰糖、油、香葱、姜片、桂皮、八角、细盐、生抽、花雕酒
酱烧茄子	http://i1.xiachufang.com/image/140/2b3887d09ee311e38844b8ca3aeed2d7.jpg	/recipe/1000443/	茄子、葱、姜、蒜、酱油、醋、糖、盐、胡椒粉、生抽、水淀粉
客家酿豆腐	http://i3.xiachufang.com/image/140/983c4d469f0411e38844b8ca3aeed2d7.jpg	/recipe/1066884/	豆腐、猪肉、花生油、盐、生抽、蚝油、胡椒粉、鸡粉、香葱
可乐鸡翅	http://i4.xiachufang.com/image/140/beabe3d89ec811e38844b8ca3aeed2d7.jpg	/recipe/35653/	鸡翅、可乐、葱、姜、盐、老抽、料酒
清蒸鱼	http://i1.xiachufang.com/image/140/b852890c6df311e3b42bb8ca3aeed2d7.jpg	/recipe/1071031/	鱼、蒸鱼豉油、植物油、料酒、盐、葱、姜
家常豆腐	http://i3.xiachufang.com/image/140/1b7a92149ee011e38844b8ca3aeed2d7.jpg	/recipe/263049/	豆腐、鸡蛋、青椒、红椒、木耳、老干妈豆豉、泡椒、生抽、老抽、鸡精、糖、水、水淀粉
麻辣香锅	http://i2.xiachufang.com/image/140/b71157549ed011e3b4a6e0db5512b209.jpg	/recipe/142733/	平菇、金针菇、藕、腐竹、蟹柳、五花肉、虾仁、鱿鱼卷、香肠、黑木耳、油菜、菠菜、白菜、洋葱、八角、花椒粉、葱、姜、蒜、青椒、红辣椒、干辣椒、香菜、豆瓣酱、花生、白芝麻、孜然、辣椒油、盐、糖
西红柿炒鸡蛋	http://i1.xiachufang.com/image/140/6af015769ee511e38844b8ca3aeed2d7.jpg	/recipe/1004069/	西红柿、鸡蛋、料酒、水、油、盐、葱花
红烧肉	http://i3.xiachufang.com/image/140/9cfd8c989ecb11e3b4a6e0db5512b209.jpg	/recipe/94881/	五花肉、葱、姜、蒜、冰糖、花椒、大料、小茴香、干辣椒、老抽生抽调好的汁
原汁原味的蘑菇	http://i4.xiachufang.com/image/140/42df234c9eef11e38844b8ca3aeed2d7.jpg	/recipe/1026337/	蘑菇、盐巴、黑胡椒
香辣口水鸡	http://i4.xiachufang.com/image/140/40a1e93a9f2f11e38844b8ca3aeed2d7.jpg	/recipe/100013174/	主料：、鸡腿、香葱、姜片、花椒、调味料：、香葱、姜、蒜、香菜、小米椒、花椒油、辣椒油、香油、鲜酱油、香醋、白糖、熟白芝麻、熟花生米
香辣虾	http://i3.xiachufang.com/image/140/e3dcda889edf11e38844b8ca3aeed2d7.jpg	/recipe/262574/	虾、干红辣椒、葱、蒜、花椒、香辣酱、香油、盐、糖、熟白芝麻
酱烧茄子	http://i2.xiachufang.com/image/140/1694a1cc9f2611e38844b8ca3aeed2d7.jpg	/recipe/1101648/	茄子、大蒜、黄豆酱（豆瓣酱、大酱）、老抽、生抽、糖、黄酒、清水、肉末或者五花肉（可有可无）
青椒素炒杏鲍菇	http://i3.xiachufang.com/image/140/25f22c349f2611e38844b8ca3aeed2d7.jpg	/recipe/1101899/	青椒、杏鲍菇、大蒜瓣、生抽、老抽、鸡精、盐
干煸四季豆	http://i3.xiachufang.com/image/140/c9e6176a9ee511e38844b8ca3aeed2d7.jpg	/recipe/1005172/	四季豆、猪肉末、姜、蒜、料酒、生抽、盐、糖、鸡精
罗宋汤	http://i1.xiachufang.com/image/140/ce037aa49ec711e38844b8ca3aeed2d7.jpg	/recipe/22747/	牛肉、洋葱、土豆、番茄、圆白菜、胡萝卜、番茄沙司、面粉、黄油、植物油、黑胡椒、盐
虎皮青椒	http://i4.xiachufang.com/image/140/11d3b6769edd11e3b4a6e0db5512b209.jpg	/recipe/256030/	青辣椒、青辣椒 | 大蒜、香醋、白糖、生抽、油、盐、大蒜、香醋、白糖、生抽、油、盐
孜然洋葱土豆片	http://i3.xiachufang.com/image/140/7307bc109ee411e38844b8ca3aeed2d7.jpg	/recipe/1002830/	土豆、洋葱、孜然、干辣椒、盐、生抽、老干妈
香煎培根金针菇卷	http://i4.xiachufang.com/image/140/42de68149ed911e38844b8ca3aeed2d7.jpg	/recipe/229921/	培根、金针菇、黑胡椒碎、熟白芝麻
茄子豆角	http://i2.xiachufang.com/image/140/c542ef849ee111e38844b8ca3aeed2d7.jpg	/recipe/267078/	茄子、豆角、干辣椒、大蒜、蚝油、生抽、油
红烧猪蹄	http://i4.xiachufang.com/image/140/ab7c763e6df311e3b42bb8ca3aeed2d7.jpg	/recipe/1070983/	猪蹄、冰糖、干辣椒、葱、姜、桂皮、八角、花椒、老抽、料酒、植物油
蛋包豆腐丁	http://i3.xiachufang.com/image/140/c92a43cc9ee111e38844b8ca3aeed2d7.jpg	/recipe/267432/	鸡蛋、豆腐、火腿、香葱、料酒、油、盐、水淀粉
番茄炒蛋	http://i1.xiachufang.com/image/140/ff9734a29eea11e38844b8ca3aeed2d7.jpg	/recipe/1012917/	番茄、鸡蛋、盐、葱花
麻辣香锅	http://i1.xiachufang.com/image/140/d1c397789eef11e3b4a6e0db5512b209.jpg	/recipe/1039579/	五花肉、虾 | 香菇、金针菇、青笋、香芹、藕、辣椒、葱、姜、蒜、花椒、大料、桂皮、小茴香、火锅底料、郫县豆瓣、料酒、白糖
手撕杏鲍菇	http://i2.xiachufang.com/image/140/84c292229f3411e3b4a6e0db5512b209.jpg	/recipe/100021799/	杏鲍菇、香葱、姜、蒜、小米椒、芝麻油、鲜酱油、米醋、白糖、盐
辣子鸡	http://i1.xiachufang.com/image/140/1f6ac7209ec411e3b4a6e0db5512b209.jpg	/recipe/10122/	鸡腿肉、盐、酱油、糖、干辣椒、花椒、八角、葱、食用油、熟芝麻
酱香肉末烧茄子	http://i4.xiachufang.com/image/140/d836a40a9ed711e3b4a6e0db5512b209.jpg	/recipe/197653/	茄子、黄酱、红辣椒、葱、蒜头、姜、肉末、生粉、生抽、料酒、白糖、鸡粉
肉末蒸豆腐	http://i4.xiachufang.com/image/140/fff9dc149ec811e3b4a6e0db5512b209.jpg	/recipe/37775/	绢豆腐、肉泥、榨菜、油、生抽、盐、葱、姜
醋溜白菜	http://i3.xiachufang.com/image/140/f0e567a09ecf11e3b4a6e0db5512b209.jpg	/recipe/128555/	白菜、盐、葱、姜、蒜、生抽、海鲜酱油、白糖、陈醋、水淀粉、香油
手撕包菜	http://i4.xiachufang.com/image/140/25223bc89ec711e38844b8ca3aeed2d7.jpg	/recipe/17978/	卷心菜、蒜、干辣椒、花椒、陈醋、老抽、糖、盐、鸡精
翡翠白玉卷	http://i1.xiachufang.com/image/140/5b1df8f69ee111e38844b8ca3aeed2d7.jpg	/recipe/265959/	肉末、虾仁、大白菜、胡萝卜、香菇、甜玉米、生抽、料酒、淀粉、胡椒粉、香油、盐
素干煸豆角	http://i3.xiachufang.com/image/140/4f5c8d629eea11e38844b8ca3aeed2d7.jpg	/recipe/1011628/	豆角、蒜、姜、干辣椒、花椒、酱油、盐、糖
酸辣土豆丝	http://i4.xiachufang.com/image/140/6ae86b8c9f2111e38844b8ca3aeed2d7.jpg	/recipe/1094648/	土豆、香葱、大蒜、生姜、干辣椒、郫县豆瓣酱、香醋、糖、盐、胡椒粉
土豆炖排骨	http://i1.xiachufang.com/image/140/533c24d89ee011e3b4a6e0db5512b209.jpg	/recipe/263531/	排骨、土豆、胡萝卜、香菇、青椒、盐、料酒、酱油、白糖、葱、姜、蒜、花椒、八角
干锅菜花	http://i4.xiachufang.com/image/140/e05abb089ee111e38844b8ca3aeed2d7.jpg	/recipe/267390/	菜花、五花肉、姜、蒜、辣椒、盐、酱油
糖醋脆皮豆腐	http://i3.xiachufang.com/image/140/16a5f43c9ef811e3b4a6e0db5512b209.jpg	/recipe/1049580/	老豆腐、醋、番茄酱、生抽、盐、糖、水淀粉、葱花、芝麻
糯米珍珠丸子	http://i1.xiachufang.com/image/140/6b199934765211e3a293e0db5512b209.jpg	/recipe/1006438/	糯米、猪肉馅、鸡蛋、葱姜蒜（茸）、米酒（料酒类透明米酒，非糯米酒）、胡椒粉、盐、糖、鸡精、生抽、芝麻香油
酸菜鱼	http://i1.xiachufang.com/image/140/625033d49ecb11e38844b8ca3aeed2d7.jpg	/recipe/93257/	酸菜、鱼 | 姜、蒜、干辣椒、大葱、料酒、胡椒粉、鸡蛋、料酒、淀粉
蒜蓉粉丝娃娃菜	http://i3.xiachufang.com/image/140/6085cd749ee011e38844b8ca3aeed2d7.jpg	/recipe/263459/	娃娃菜、粉丝、大蒜、剁椒、生抽、蒸鱼豉油
肥牛金针菇	http://i1.xiachufang.com/image/140/d33036f89eda11e38844b8ca3aeed2d7.jpg	/recipe/246111/	肥牛片、金针菇、葱花、陴县豆瓣酱、盐、蒜蓉、油
红烧鸡腿	http://i2.xiachufang.com/image/140/cc5e1bf89f2311e38844b8ca3aeed2d7.jpg	/recipe/1098210/	鸡腿、盐、生抽、冰糖、八角、大葱、生姜、味精
鱼香豆腐	http://i2.xiachufang.com/image/140/abe262d49ee311e3b4a6e0db5512b209.jpg	/recipe/1001476/	豆腐、木耳、胡萝卜、香葱、番茄酱
水煮鱼	http://i1.xiachufang.com/image/140/22f0b9c09ecb11e3b4a6e0db5512b209.jpg	/recipe/91652/	草鱼、豆腐皮、油菜、郫县豆酱、花椒大料桂皮小茴香麻椒、葱、姜蒜、白酒、鸡蛋、胡椒粉、淀粉、麻油、红辣椒、盐
黑蒜子牛肉粒	http://i3.xiachufang.com/image/140/2e9ec89a9ef111e3b4a6e0db5512b209.jpg	/recipe/1042167/	牛里脊、蒜 | 西红柿、洋葱、胡萝卜、香菜梗、黑胡椒碎、盐、酱油、料酒、油、淀粉、鸡蛋、黄油、酱油、蚝油、糖、黑胡椒碎
回锅肉	http://i4.xiachufang.com/image/140/3af4d0269ec911e3b4a6e0db5512b209.jpg	/recipe/43597/	五花肉、郫县豆瓣酱、甜面酱、葱姜片、料酒、青蒜
木须肉	http://i1.xiachufang.com/image/140/3a96ff649ee211e38844b8ca3aeed2d7.jpg	/recipe/267863/	鸡蛋、瘦肉、黄瓜、胡萝卜、黑木耳、油、盐、生粉、白糖、生抽、淀粉
手撕包菜的入味烧法	http://i2.xiachufang.com/image/140/8fefceb09ec811e3b4a6e0db5512b209.jpg	/recipe/34204/	包菜、蒜头、干椒、猪油、盐、老陈醋、蚝油、生抽、鸡精
三色炒虾仁	http://i1.xiachufang.com/image/140/a7fa043c9edf11e3b4a6e0db5512b209.jpg	/recipe/261721/	虾仁、黄瓜、胡萝卜、玉米粒、油、盐、白酒、淀粉
宫保鸡丁	http://i3.xiachufang.com/image/140/26462b069ee311e38844b8ca3aeed2d7.jpg	/recipe/1000430/	鸡肉、黄瓜、青椒、花生、料酒、葱、姜、蒜、郫县豆瓣酱、干辣椒、花椒、醋、糖、盐、水淀粉
菠萝咕咾肉	http://i4.xiachufang.com/image/140/72f696cc9edc11e38844b8ca3aeed2d7.jpg	/recipe/254194/	里脊肉、菠萝、料酒、盐、黑胡椒、面粉、生抽、老抽、醋、蕃茄酱、糖、红椒
宫保虾球	http://i2.xiachufang.com/image/140/980877bc9f0b11e38844b8ca3aeed2d7.jpg	/recipe/1072717/	大虾、葱姜蒜、干辣椒、花椒、料酒、胡椒粉、盐、生抽、白糖、香醋、香油、淀粉、水适量、大杏仁适量
鲫鱼豆腐汤	http://i3.xiachufang.com/image/140/b09e5bc86df311e380a4e0db5512b209.jpg	/recipe/1070993/	鲫鱼、豆腐、食用油、料酒、葱姜蒜、盐、鸡精
青椒番茄土豆片	http://i1.xiachufang.com/image/140/2bd559dc9ee511e38844b8ca3aeed2d7.jpg	/recipe/1003833/	青椒、番茄、土豆、蒜、盐
红烧鸡翅	http://i1.xiachufang.com/image/140/02d7d5ee9ec911e38844b8ca3aeed2d7.jpg	/recipe/37778/	鸡翅中、葱姜、八角、桂皮、油、老抽、生抽、冰糖
京酱肉丝	http://i1.xiachufang.com/image/140/6c3168b49ecb11e38844b8ca3aeed2d7.jpg	/recipe/93480/	猪瘦肉、葱白、蛋清、甜面酱、盐、味精、料酒、白糖、葱末、湿淀粉、花生油
红烧土豆	http://i1.xiachufang.com/image/140/7b5d4f529ee311e3b4a6e0db5512b209.jpg	/recipe/1001083/	土豆、胡萝卜、香菇、盐、老抽、冰糖、八角
酸汤肥牛	http://i2.xiachufang.com/image/140/eec546169f1011e38844b8ca3aeed2d7.jpg	/recipe/1076897/	肥牛片、金针菇、青尖椒、红尖椒、海南黄灯笼辣椒酱、蒜、姜片、白醋、料酒、盐、糖、高汤
秘制红烧鸡爪	http://i1.xiachufang.com/image/140/572b69829ee011e38844b8ca3aeed2d7.jpg	/recipe/263454/	鸡爪、花椒、八角、桂皮、香叶、冰糖10g、料酒、老抽、生抽、十三香、姜
蚝油生菜	http://i4.xiachufang.com/image/140/2a1ffbba9ecc11e38844b8ca3aeed2d7.jpg	/recipe/99799/	蚝油、生菜、蒜、白糖、酱油、水淀粉
啤酒鸭	http://i4.xiachufang.com/image/140/17263e9a9ede11e38844b8ca3aeed2d7.jpg	/recipe/257181/	鸭腿、啤酒、葱、姜、蒜、干辣椒、八角、盐、糖、老抽、生抽、食用油
地三鲜	http://i4.xiachufang.com/image/140/16005eae9ec711e38844b8ca3aeed2d7.jpg	/recipe/17956/	土豆、青椒、茄子、生抽、盐、糖、水淀粉
虎皮尖椒	http://i3.xiachufang.com/image/140/fc0175f69eda11e3b4a6e0db5512b209.jpg	/recipe/247502/	尖椒、生抽、米醋、糖、蒜、植物油
蚂蚁上树	http://i3.xiachufang.com/image/140/7dc0b30a9eda11e3b4a6e0db5512b209.jpg	/recipe/245737/	肉馅、粉丝、葱姜蒜碎、剁椒、生抽、老抽、料酒、生粉、盐、糖
红烧冬瓜	http://i4.xiachufang.com/image/140/d33619149ec711e38844b8ca3aeed2d7.jpg	/recipe/23410/	冬瓜、白糖、生抽、老抽、盐、蚝油、鸡精
鱼香茄子	http://i2.xiachufang.com/image/140/7f8d586e9ee411e3b4a6e0db5512b209.jpg	/recipe/1002483/	茄子、青椒、蒜末、葱末、姜末、郫县辣酱、料酒、醋、酱油、糖、淀粉
红焖猪蹄	http://i1.xiachufang.com/image/140/70b75d6c9eda11e3b4a6e0db5512b209.jpg	/recipe/245569/	猪蹄、葱、姜、八角、花椒、生抽、老抽、料酒、冰糖、香油
水煮肉片	http://i1.xiachufang.com/image/140/abf1e2d09ed511e38844b8ca3aeed2d7.jpg	/recipe/185348/	猪瘦肉、豆芽、大油菜、郫县豆瓣酱、辣椒碎、花椒、干辣椒碎
四川回锅肉	http://i1.xiachufang.com/image/140/4105c1a09ec911e3b4a6e0db5512b209.jpg	/recipe/39989/	猪肉、青蒜、青椒、红椒、姜片、郫县红油豆瓣酱、料酒、生抽
农家小炒肉	http://i2.xiachufang.com/image/140/876086169ecf11e38844b8ca3aeed2d7.jpg	/recipe/126294/	猪肉、尖椒、葱、蒜
黄瓜木耳炒鸡蛋	http://i3.xiachufang.com/image/140/174bc28e9eeb11e3b4a6e0db5512b209.jpg	/recipe/1012720/	鸡蛋、黄瓜、黑木耳、葱花、油、盐、料酒
咖喱鸡块	http://i3.xiachufang.com/image/140/83fd18bc9ee411e38844b8ca3aeed2d7.jpg	/recipe/1002939/	鸡胸肉、洋葱、胡萝卜、土豆、葱、咖喱粉、椰子汁、酸奶、花生酱、芝士片、生粉、酱油、白胡椒粉、浓汤宝鸡汤
蒜蓉粉丝蒸娃娃菜	http://i4.xiachufang.com/image/140/243aeaa09ec411e3b4a6e0db5512b209.jpg	/recipe/11177/	娃娃菜、绿豆粉丝、大蒜、新鲜红椒、香葱、生抽、砂糖、鸡精、高汤(清水)、沙拉油
菠萝咕噜肉	http://i2.xiachufang.com/image/140/fd5c8f089eda11e38844b8ca3aeed2d7.jpg	/recipe/247165/	猪肉、菠萝、鸡蛋、小番茄、青椒、番茄酱、白醋、盐、生粉、糖、料酒
鲫鱼豆腐汤	http://i1.xiachufang.com/image/140/ef02d4569ec811e3b4a6e0db5512b209.jpg	/recipe/37750/	鲫鱼、豆腐、香葱、姜、油、盐
干煎杏鲍菇	http://i3.xiachufang.com/image/140/cc9fcc029ef511e38844b8ca3aeed2d7.jpg	/recipe/1047173/	杏鲍菇、盐、黑胡椒粉、橄榄油
糖醋藕丁	http://i1.xiachufang.com/image/140/15c0c4329ed211e3b4a6e0db5512b209.jpg	/recipe/164501/	藕、糖、葱花、醋、盐、鸡精、酱油、淀粉
苦瓜炒蛋	http://i3.xiachufang.com/image/140/de54a7129ecb11e38844b8ca3aeed2d7.jpg	/recipe/98510/	苦瓜、鸡蛋
糖醋排骨	http://i4.xiachufang.com/image/140/6221ccee9edd11e38844b8ca3aeed2d7.jpg	/recipe/256951/	猪排骨、姜、蒜、葱、冰糖、香醋、生抽、白芝麻
白灼金针菇	http://i2.xiachufang.com/image/140/a4fddadc9ecc11e38844b8ca3aeed2d7.jpg	/recipe/103058/	金针菇、小红椒、葱、生抽、白糖、盐、食用油
家常红烧鱼	http://i2.xiachufang.com/image/140/6dfb255e9edf11e38844b8ca3aeed2d7.jpg	/recipe/261654/	鲑鱼、蒜瓣、葱、姜片、花椒、红尖椒、香菜、六月鲜生抽、糖
水煮牛肉 (正宗川味家常)	http://i2.xiachufang.com/image/140/72b6d6809efb11e38844b8ca3aeed2d7.jpg	/recipe/1052133/	瘦牛肉、莴笋尖、黄豆芽、蒜、姜、郫县豆瓣酱、干淀粉、花椒面、干辣椒面、鸡精、花椒、菜籽油、水
口水鸡	http://i3.xiachufang.com/image/140/84f646629ee411e3b4a6e0db5512b209.jpg	/recipe/1002670/	鸡腿、老干妈豆豉、熟白芝麻、花椒粉、蒜、姜、葱、花生、芝麻酱、香醋、料酒、生抽、芝麻油、糖
豆腐肉末酿香菇	http://i3.xiachufang.com/image/140/2fa35dc09ecc11e38844b8ca3aeed2d7.jpg	/recipe/100439/	干香菇、猪肉、豆腐、胡萝卜、料酒、盐、水淀粉
腊肠炒荷兰豆	http://i2.xiachufang.com/image/140/bbaa39289ec811e38844b8ca3aeed2d7.jpg	/recipe/35511/	腊肠、荷兰豆、盐、味精
鲜虾番茄豆腐	http://i2.xiachufang.com/image/140/594b509c9f2611e3b4a6e0db5512b209.jpg	/recipe/1101962/	虾仁、豆腐、香葱、番茄酱、白砂糖、盐、淀粉
